  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029740 99999 201708292100 209  13  21 *** BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   60   55 1013.3 ***** 1007.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708292120 200  14 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708292150 200  16 ***  21 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708292200 211  14  19  18 BKN * * * 30.9 ** ** ** ** 22 ** ** ** *   60   55 1013.4 ***** 1007.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708292220 190  16 ***  22 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708292250 180  16 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708292300 198  16  24 *** BKN * * * 31.2 ** ** ** ** 23 ** ** ** *   59   56 1013.0 ***** 1006.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708292320 190  15 *** 110 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708292350 190  14 *** 110 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300000 203  13  18 *** BKN * * * 31.2 01 ** ** ** ** ** ** ** 2   59   55 1012.5 ***** 1006.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708300020 190  14 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300050 190  15 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300100 202  13  18 126 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   58   54 1012.0 ***** 1005.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708300120 190  14 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300150 190  16 ***  42 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300200 201  15  21  45 OVC * * * 31.0 ** ** ** ** 00 ** ** ** *   59   53 1011.8 ***** 1005.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708300220 180  16 ***  21 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300250 180  15 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300300 197  12  17  16 OVC * * * 31.2 02 ** ** ** ** ** ** ** 2   58   55 1011.3 ***** 1004.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708300320 180  14 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300350 190  15 ***  14 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300400 200  15  19  13 OVC * * * 29.8 ** ** ** ** 00 ** ** ** *   59   55 1011.1 ***** 1004.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708300420 180  16 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300450 190  16 ***  14 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300500 196  15  23  12 BKN * * * 25.1 ** ** ** ** 00 ** ** ** *   60   56 1010.7 ***** 1004.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708300520 190  15 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300550 190  17 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300600 198  15  23  13 BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   61   56 1010.3 ***** 1004.0  62  58  0.00 ***** ***** *****  0 
029740 99999 201708300620 190  17 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300650 190  18 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300700 199  15  22  14 BKN * * * 30.1 ** ** ** ** 00 ** ** ** *   61   56 1010.2 ***** 1003.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708300720 180  16 ***  14 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   55 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300750 180  17 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   57 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300800 198  16  21  13 OVC * * * 26.7 ** ** ** ** 00 ** ** ** *   61   57 1010.2 ***** 1003.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708300820 180  17 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   57 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300850 180  18 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   57 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300900 197  17  24  14 BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   63   57 1009.8 ***** 1003.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708300920 190  18 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   57 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708300950 180  16 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   57 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301000 201  14  18  17 BKN * * * 27.1 ** ** ** ** 00 ** ** ** *   64   58 1009.7 ***** 1003.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708301020 200  20 ***  19 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301050 210  23 ***  20 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301100 225  21  30  20 BKN * * * 24.3 ** ** ** ** 00 ** ** ** *   66   58 1009.9 ***** 1003.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708301120 210  18 ***  20 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301150 220  21 ***  18 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301200 227  24  32  18 BKN * * * 25.0 02 ** ** ** ** ** ** ** 2   65   59 1010.0 ***** 1003.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708301220 210  22  33  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301250 210  25 ***  13 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301300 223  18  27  12 OVC * * * 14.5 ** ** ** ** 00 ** ** ** *   65   60 1010.0 ***** 1003.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708301320 210  22 ***  12 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301350 220  21 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   61 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301400 230  18  25  10 OVC * * *  8.3 ** ** ** ** 00 ** ** ** *   64   60 1010.4 ***** 1004.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708301420 220  18 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   61 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301450 210  15 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301500 228  16  22  10 BKN * * * 12.5 02 ** ** ** ** ** ** ** 2   65   60 1010.5 ***** 1004.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708301520 210  16 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301550 210  14 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301600 232  13  17 *** BKN * * * 16.5 ** ** ** ** 00 ** ** ** *   65   60 1010.6 ***** 1004.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708301620 220  11 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301650 200  11 ***  42 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301700 212  11  14  13 BKN * * * 16.2 ** ** ** ** 00 ** ** ** *   64   60 1010.8 ***** 1004.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708301720 200  11 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301750 200  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301800 213  10  13 722 SCT * * *  7.5 01 ** ** ** ** ** ** ** 1   61   59 1011.0 ***** 1004.7  67  61  0.00 ***** ***** *****  0 
029740 99999 201708301820 200  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301850 190  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301900 212  10  13   8 BKN * * *  8.6 ** ** ** ** 00 ** ** ** *   61   59 1011.3 ***** 1004.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708301920 200   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708301950 210   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302000 219   8  12 *** BKN * * *  9.4 ** ** ** ** 00 ** ** ** *   60   59 1011.5 ***** 1005.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708302020 200   9 *** 150 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302050 200   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302100 209   7 *** 138 BKN * * * 12.5 03 ** ** ** ** ** ** ** 1   60   59 1011.6 ***** 1005.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708302120 200   7 *** 130 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302150 200   9 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302200 202   9  12 111 OVC * * *  5.9 ** ** ** ** 10 ** ** ** *   61   60 1011.8 ***** 1005.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708302220 190  10 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302250 200   8 ***  17 *** * * *  6.2 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302300 219   6 *** *** OVC * * *  3.9 ** ** ** ** 81 ** ** ** *   61   60 1012.1 ***** 1005.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708302320 210   7 ***  85 *** * * *  5.6 61 ** ** ** ** ** ** ** *   61   59 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708302350 200   7 ***  80 *** * * *  5.6 61 ** ** ** ** ** ** ** *   61   59 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310000 212   6 *** *** OVC * * *  5.6 61 ** ** ** ** ** ** ** 6   61   60 1012.3 ***** 1005.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708310020 190   7 ***  75 *** * * *  4.4 61 ** ** ** ** ** ** ** *   61   61 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310050 190   3 ***  65 *** * * *  4.4 ** ** ** ** ** ** ** ** *   61   61 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310100 190   2 ***   4 OVC * * *  2.0 ** ** ** ** 81 ** ** ** *   61   60 1011.7 ***** 1005.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708310120 190   2 *** 722 CLR * * *  4.4 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310150 160   7 ***  60 *** * * *  3.8 61 ** ** ** ** ** ** ** *   61   61 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310200 182   7 ***   3 OVC * * *  1.6 ** ** ** ** 61 ** ** ** *   61   60 1011.9 ***** 1005.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708310220 160   8 ***  40 *** * * *  3.1 61 10 ** ** ** ** ** ** *   61   61 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310250 170   8 ***  35 *** * * *  3.1 61 10 ** ** ** ** ** ** *   61   61 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310300 182   5 ***   2 OVC * * *  3.1 61 ** ** ** ** ** ** ** 6   61   60 1011.9 ***** 1005.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708310320 990   6 ***  30 *** * * *  3.1 61 10 ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310350 150   7 ***  23 *** * * *  3.8 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310400 188   6 ***  20 OVC * * * 12.0 ** ** ** ** 81 ** ** ** *   59   56 1011.7 ***** 1005.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708310420 990   2 ***  18 *** * * *  3.8 61 ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310450 080   5 ***  12 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310500 065   4 ***  12 OVC * * * 13.4 ** ** ** ** 81 ** ** ** *   58   56 1011.6 ***** 1005.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708310520 060   5 ***   9 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310550 990   3 ***   5 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310600 104   4 ***   5 OVC * * *  6.2 02 ** ** ** ** ** ** ** 6   59   58 1011.3 ***** 1004.9  61  58  0.00 ***** ***** *****  0 
029740 99999 201708310620 080   5 ***   4 *** * * *  3.1 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310650 990   7 ***   5 *** * * *  3.8 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310700 192   8  11   5 BKN * * *  7.0 ** ** ** ** 61 ** ** ** *   61   60 1011.7 ***** 1005.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708310720 180   8 ***  50 *** * * *  6.2 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310750 170   9 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310800 179  10  15 *** BKN * * * 10.0 ** ** ** ** 23 ** ** ** *   62   60 1011.2 ***** 1004.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708310820 160  10 ***  45 *** * * *  5.0 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310850 160  10 ***  46 *** * * *  6.2 61 ** ** ** ** ** ** ** *   61   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310900 173   8  12 *** OVC * * *  6.2 61 ** ** ** ** ** ** ** 6   62   60 1011.1 ***** 1004.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708310920 150   9 *** 100 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708310950 150   8 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   61 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311000 158  11  15 722 SCT * * * 11.3 ** ** ** ** 81 ** ** ** *   63   60 1010.7 ***** 1004.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708311020 150  13 *** 100 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311050 150  13 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311100 161  10  14 722 SCT * * * 18.9 ** ** ** ** 22 ** ** ** *   63   59 1010.8 ***** 1004.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708311120 150  10 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311150 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311200 143   7 *** 118 OVC * * * 18.8 01 ** ** ** ** ** ** ** 6   64   59 1010.2 ***** 1003.9 *** *** ***** ***** ***** *****  0 
029740 99999 201708311220 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   59 ****** 29.83 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311250 110   7 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311300 132   9  11 722 SCT * * * 22.7 ** ** ** ** 00 ** ** ** *   65   60 1009.6 ***** 1003.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708311320 120   9 *** 120 *** * * *  6.2 61 ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311350 130   9 *** 120 *** * * *  6.2 61 ** ** ** ** ** ** ** *   66   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311400 144  10  13 *** BKN * * * 16.4 ** ** ** ** 61 ** ** ** *   66   59 1009.1 ***** 1002.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708311420 120   8 *** 120 *** * * *  6.2 61 ** ** ** ** ** ** ** *   64   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311450 130   9 *** 120 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311500 152   9  13 *** OVC * * * 18.8 21 ** ** ** ** ** ** ** 6   66   58 1008.8 ***** 1002.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708311520 130   8 *** 120 *** * * *  6.2 61 ** ** ** ** ** ** ** *   66   57 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311550 170   8 *** 110 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.80 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311600 195   8  13  67 BKN * * * 13.3 ** ** ** ** 62 ** ** ** *   63   59 1008.9 ***** 1002.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708311620 180   5 *** 110 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311650 990   2 *** 110 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311700 076   2 ***  86 OVC * * * 10.0 ** ** ** ** 81 ** ** ** *   62   60 1008.5 ***** 1002.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708311720 070   5 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311750 100   6 ***  82 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708311800 133   8 *** *** OVC * * *  7.5 03 ** ** ** ** ** ** ** 6   62   60 1008.0 ***** 1001.7  66  59  0.01 ***** ***** *****  0 
029740 99999 201708311820 140   9 ***  60 *** * * *  6.2 61 ** ** ** ** ** ** ** *   63   59 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
