"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Turku Rajakari","2024","6","23","14:00","21.7"
"Turku Rajakari","2024","6","23","15:00","22.2"
"Turku Rajakari","2024","6","23","16:00","22.6"
"Turku Rajakari","2024","6","23","17:00","21.8"
"Turku Rajakari","2024","6","23","18:00","21.7"
"Turku Rajakari","2024","6","23","19:00","20.9"
"Turku Rajakari","2024","6","23","20:00","20"
"Turku Rajakari","2024","6","23","21:00","19.4"
"Turku Rajakari","2024","6","23","22:00","19.1"
"Turku Rajakari","2024","6","23","23:00","18.8"
"Turku Rajakari","2024","6","24","00:00","18.5"
"Turku Rajakari","2024","6","24","01:00","18.2"
"Turku Rajakari","2024","6","24","02:00","17.9"
"Turku Rajakari","2024","6","24","03:00","17.6"
"Turku Rajakari","2024","6","24","04:00","17.4"
"Turku Rajakari","2024","6","24","05:00","17.2"
"Turku Rajakari","2024","6","24","06:00","17.1"
"Turku Rajakari","2024","6","24","07:00","17.4"
"Turku Rajakari","2024","6","24","08:00","18.1"
"Turku Rajakari","2024","6","24","09:00","18.9"
"Turku Rajakari","2024","6","24","10:00","19.5"
"Turku Rajakari","2024","6","24","11:00","20.2"
"Turku Rajakari","2024","6","24","12:00","20.2"
"Turku Rajakari","2024","6","24","13:00","21.4"
"Turku Rajakari","2024","6","24","14:00","21.5"
"Turku Rajakari","2024","6","24","15:00","21.4"
"Turku Rajakari","2024","6","24","16:00","21"
"Turku Rajakari","2024","6","24","17:00","20.4"
"Turku Rajakari","2024","6","24","18:00","20.4"
"Turku Rajakari","2024","6","24","19:00","20.1"
"Turku Rajakari","2024","6","24","20:00","19.4"
"Turku Rajakari","2024","6","24","21:00","19.1"
"Turku Rajakari","2024","6","24","22:00","18.2"
"Turku Rajakari","2024","6","24","23:00","17.3"
"Turku Rajakari","2024","6","25","00:00","16.4"
"Turku Rajakari","2024","6","25","01:00","15.6"
"Turku Rajakari","2024","6","25","02:00","14.9"
"Turku Rajakari","2024","6","25","03:00","14.5"
"Turku Rajakari","2024","6","25","04:00","14.3"
"Turku Rajakari","2024","6","25","05:00","14.1"
"Turku Rajakari","2024","6","25","06:00","14.5"
"Turku Rajakari","2024","6","25","07:00","15.3"
"Turku Rajakari","2024","6","25","08:00","16.1"
"Turku Rajakari","2024","6","25","09:00","16.3"
"Turku Rajakari","2024","6","25","10:00","17.9"
"Turku Rajakari","2024","6","25","11:00","18.3"
"Turku Rajakari","2024","6","25","12:00","19"
"Turku Rajakari","2024","6","25","13:00","19.5"
"Turku Rajakari","2024","6","25","14:00","19.9"
"Turku Rajakari","2024","6","25","15:00","20.4"
"Turku Rajakari","2024","6","25","16:00","20.4"
"Turku Rajakari","2024","6","25","17:00","20.3"
"Turku Rajakari","2024","6","25","18:00","20.2"
"Turku Rajakari","2024","6","25","19:00","20.1"
"Turku Rajakari","2024","6","25","20:00","19.9"
"Turku Rajakari","2024","6","25","21:00","20.3"
"Turku Rajakari","2024","6","25","22:00","20.4"
"Turku Rajakari","2024","6","25","23:00","19.7"
"Turku Rajakari","2024","6","26","00:00","19"
"Turku Rajakari","2024","6","26","01:00","18.5"
"Turku Rajakari","2024","6","26","02:00","18.3"
"Turku Rajakari","2024","6","26","03:00","18.1"
"Turku Rajakari","2024","6","26","04:00","17.8"
"Turku Rajakari","2024","6","26","05:00","17.8"
"Turku Rajakari","2024","6","26","06:00","17.8"
"Turku Rajakari","2024","6","26","07:00","17.9"
"Turku Rajakari","2024","6","26","08:00","18.3"
"Turku Rajakari","2024","6","26","09:00","18.6"
"Turku Rajakari","2024","6","26","10:00","18.7"
"Turku Rajakari","2024","6","26","11:00","18.9"
"Turku Rajakari","2024","6","26","12:00","19.4"
"Turku Rajakari","2024","6","26","13:00","20.3"
"Turku Rajakari","2024","6","26","14:00","21.2"
"Turku Rajakari","2024","6","26","15:00","21.1"
"Turku Rajakari","2024","6","26","16:00","21.4"
"Turku Rajakari","2024","6","26","17:00","20.7"
"Turku Rajakari","2024","6","26","18:00","20.4"
"Turku Rajakari","2024","6","26","19:00","20"
"Turku Rajakari","2024","6","26","20:00","19.6"
"Turku Rajakari","2024","6","26","21:00","19.4"
"Turku Rajakari","2024","6","26","22:00","19"
"Turku Rajakari","2024","6","26","23:00","18.5"
"Turku Rajakari","2024","6","27","00:00","18.2"
"Turku Rajakari","2024","6","27","01:00","17.8"
"Turku Rajakari","2024","6","27","02:00","17.6"
"Turku Rajakari","2024","6","27","03:00","17.5"
"Turku Rajakari","2024","6","27","04:00","17.5"
"Turku Rajakari","2024","6","27","05:00","17.4"
"Turku Rajakari","2024","6","27","06:00","17.6"
"Turku Rajakari","2024","6","27","07:00","17.7"
"Turku Rajakari","2024","6","27","08:00","18.1"
"Turku Rajakari","2024","6","27","09:00","18.9"
"Turku Rajakari","2024","6","27","10:00","19.5"
"Turku Rajakari","2024","6","27","11:00","19.9"
"Turku Rajakari","2024","6","27","12:00","20.2"
"Turku Rajakari","2024","6","27","13:00","21.1"
"Turku Rajakari","2024","6","27","14:00","21.9"
"Turku Rajakari","2024","6","27","15:00","22.9"
"Turku Rajakari","2024","6","27","16:00","21.9"
"Turku Rajakari","2024","6","27","17:00","22.1"
"Turku Rajakari","2024","6","27","18:00","22.1"
"Turku Rajakari","2024","6","27","19:00","21.9"
"Turku Rajakari","2024","6","27","20:00","21.9"
"Turku Rajakari","2024","6","27","21:00","21.7"
"Turku Rajakari","2024","6","27","22:00","21.3"
"Turku Rajakari","2024","6","27","23:00","21.3"
"Turku Rajakari","2024","6","28","00:00","20.5"
"Turku Rajakari","2024","6","28","01:00","19.9"
"Turku Rajakari","2024","6","28","02:00","19.6"
"Turku Rajakari","2024","6","28","03:00","19.6"
"Turku Rajakari","2024","6","28","04:00","19.7"
"Turku Rajakari","2024","6","28","05:00","19.6"
"Turku Rajakari","2024","6","28","06:00","19.7"
"Turku Rajakari","2024","6","28","07:00","20.2"
"Turku Rajakari","2024","6","28","08:00","21.4"
"Turku Rajakari","2024","6","28","09:00","22.9"
"Turku Rajakari","2024","6","28","10:00","24.2"
"Turku Rajakari","2024","6","28","11:00","25.2"
"Turku Rajakari","2024","6","28","12:00","26"
"Turku Rajakari","2024","6","28","13:00","26.6"
"Turku Rajakari","2024","6","28","14:00","27.3"
"Turku Rajakari","2024","6","28","15:00","26.6"
"Turku Rajakari","2024","6","28","16:00","25.8"
"Turku Rajakari","2024","6","28","17:00","23.8"
"Turku Rajakari","2024","6","28","18:00","23.9"
"Turku Rajakari","2024","6","28","19:00","24"
"Turku Rajakari","2024","6","28","20:00","24.3"
"Turku Rajakari","2024","6","28","21:00","24.8"
"Turku Rajakari","2024","6","28","22:00","23.1"
"Turku Rajakari","2024","6","28","23:00","22.8"
"Turku Rajakari","2024","6","29","00:00","21.7"
"Turku Rajakari","2024","6","29","01:00","20.2"
"Turku Rajakari","2024","6","29","02:00","20.2"
"Turku Rajakari","2024","6","29","03:00","19.5"
"Turku Rajakari","2024","6","29","04:00","19.4"
"Turku Rajakari","2024","6","29","05:00","19.2"
"Turku Rajakari","2024","6","29","06:00","18.9"
"Turku Rajakari","2024","6","29","07:00","18.6"
"Turku Rajakari","2024","6","29","08:00","18.4"
"Turku Rajakari","2024","6","29","09:00","18.2"
"Turku Rajakari","2024","6","29","10:00","18"
"Turku Rajakari","2024","6","29","11:00","18.3"
"Turku Rajakari","2024","6","29","12:00","18.4"
"Turku Rajakari","2024","6","29","13:00","18.1"
"Turku Rajakari","2024","6","29","14:00","18.1"
"Turku Rajakari","2024","6","29","15:00","18.4"
"Turku Rajakari","2024","6","29","16:00","18.6"
"Turku Rajakari","2024","6","29","17:00","18.7"
"Turku Rajakari","2024","6","29","18:00","19.1"
"Turku Rajakari","2024","6","29","19:00","19.2"
"Turku Rajakari","2024","6","29","20:00","18.9"
"Turku Rajakari","2024","6","29","21:00","18.4"
"Turku Rajakari","2024","6","29","22:00","18.1"
"Turku Rajakari","2024","6","29","23:00","17.8"
"Turku Rajakari","2024","6","30","00:00","17.5"
"Turku Rajakari","2024","6","30","01:00","17.2"
"Turku Rajakari","2024","6","30","02:00","16.9"
"Turku Rajakari","2024","6","30","03:00","16.7"
"Turku Rajakari","2024","6","30","04:00","16.9"
"Turku Rajakari","2024","6","30","05:00","16.9"
"Turku Rajakari","2024","6","30","06:00","17"
"Turku Rajakari","2024","6","30","07:00","16.9"
"Turku Rajakari","2024","6","30","08:00","17.3"
"Turku Rajakari","2024","6","30","09:00","17.5"
"Turku Rajakari","2024","6","30","10:00","17.7"
"Turku Rajakari","2024","6","30","11:00","18"
"Turku Rajakari","2024","6","30","12:00","18.6"
"Turku Rajakari","2024","6","30","13:00","18.9"
"Turku Rajakari","2024","6","30","14:00","18.6"
"Turku Rajakari","2024","6","30","15:00","18.3"
"Turku Rajakari","2024","6","30","16:00","18.3"
"Turku Rajakari","2024","6","30","17:00","18.2"
"Turku Rajakari","2024","6","30","18:00","18.1"
"Turku Rajakari","2024","6","30","19:00","18"
"Turku Rajakari","2024","6","30","20:00","17.8"
"Turku Rajakari","2024","6","30","21:00","17.1"
"Turku Rajakari","2024","6","30","22:00","16.6"
"Turku Rajakari","2024","6","30","23:00","17"
"Turku Rajakari","2024","7","1","00:00","17.1"
"Turku Rajakari","2024","7","1","01:00","15.8"
"Turku Rajakari","2024","7","1","02:00","15.3"
"Turku Rajakari","2024","7","1","03:00","15.4"
"Turku Rajakari","2024","7","1","04:00","16"
"Turku Rajakari","2024","7","1","05:00","16.4"
"Turku Rajakari","2024","7","1","06:00","16.7"
"Turku Rajakari","2024","7","1","07:00","17"
"Turku Rajakari","2024","7","1","08:00","17.5"
"Turku Rajakari","2024","7","1","09:00","18"
"Turku Rajakari","2024","7","1","10:00","18"
"Turku Rajakari","2024","7","1","11:00","18"
"Turku Rajakari","2024","7","1","12:00","17.7"
"Turku Rajakari","2024","7","1","13:00","17.5"
"Turku Rajakari","2024","7","1","14:00","17.2"
